Time(ps) Source Detector[0] Detector[1] Detector[2] Detector[3] Detector[4]
4.8387e+03 1.3624e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9109e+03 1.1173e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9831e+03 7.2711e-02 -5.7854e-86 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0553e+03 1.8203e-02 -5.3033e-84 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1275e+03 -5.1812e-02 -2.4439e-82 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1997e+03 -1.3619e-01 -7.5541e-81 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2720e+03 -2.3249e-01 -1.7634e-79 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3442e+03 -3.3698e-01 -3.3185e-78 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4164e+03 -4.4469e-01 -5.2489e-77 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4886e+03 -5.4966e-01 -7.1833e-76 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5608e+03 -6.4526e-01 -8.6901e-75 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6331e+03 -7.2467e-01 -9.4480e-74 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7053e+03 -7.8135e-01 -9.3534e-73 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7775e+03 -8.0963e-01 -8.5219e-72 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8497e+03 -8.0522e-01 -7.2086e-71 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9219e+03 -7.6566e-01 -5.7028e-70 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9942e+03 -6.9064e-01 -4.2452e-69 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0664e+03 -5.8217e-01 -2.9890e-68 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1386e+03 -4.4456e-01 -1.9992e-67 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2108e+03 -2.8415e-01 -1.2750e-66 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2830e+03 -1.0894e-01 -7.7778e-66 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3552e+03 7.1991e-02 -4.5501e-65 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4275e+03 2.4914e-01 -2.5586e-64 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4997e+03 4.1328e-01 -1.3855e-63 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5719e+03 5.5615e-01 -7.2375e-63 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6441e+03 6.7101e-01 -3.6517e-62 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7163e+03 7.5313e-01 -1.7817e-61 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7886e+03 8.0001e-01 -8.4138e-61 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8608e+03 8.1150e-01 -3.8485e-60 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9330e+03 7.8963e-01 -1.7059e-59 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0052e+03 7.3835e-01 -7.3309e-59 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0774e+03 6.6309e-01 -3.0543e-58 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.1497e+03 5.7025e-01 -1.2337e-57 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2219e+03 4.6665e-01 -4.8283e-57 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2941e+03 3.5899e-01 -1.8296e-56 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.3663e+03 2.5340e-01 -6.7035e-56 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.4385e+03 1.5507e-01 -2.3695e-55 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5107e+03 6.8006e-02 -8.0527e-55 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5830e+03 -5.0890e-03 -2.6168e-54 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.6552e+03 -6.2812e-02 -8.0566e-54 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7274e+03 -1.0495e-01 -2.3112e-53 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7996e+03 -1.3232e-01 -5.9685e-53 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.8718e+03 -1.4648e-01 -1.2675e-52 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9441e+03 -1.4954e-01 -1.4421e-52 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0163e+03 -1.4387e-01 5.2851e-52 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.0885e+03 -1.3187e-01 5.2304e-51 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.1607e+03 -1.1582e-01 2.8766e-50 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2329e+03 -9.7724e-02 1.3105e-49 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.3052e+03 -7.9226e-02 5.3995e-49 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.3774e+03 -6.1583e-02 2.0826e-48 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4496e+03 -4.5664e-02 7.6496e-48 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5218e+03 -3.1983e-02 2.7026e-47 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5940e+03 -2.0757e-02 9.2422e-47 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6662e+03 -1.1968e-02 3.0723e-46 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7385e+03 -5.4309e-03 9.9586e-46 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8107e+03 -8.5548e-04 3.1548e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8829e+03 2.0996e-03 9.7852e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9551e+03 3.7848e-03 2.9758e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0273e+03 4.5295e-03 8.8839e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0996e+03 4.6224e-03 2.6060e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1718e+03 4.3014e-03 7.5180e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2440e+03 3.7519e-03 2.1344e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3162e+03 3.1093e-03 5.9674e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3884e+03 2.4656e-03 1.6439e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4607e+03 1.8772e-03 4.4641e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5329e+03 1.3736e-03 1.1956e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6051e+03 9.6454e-04 3.1595e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6773e+03 6.4743e-04 8.2409e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7495e+03 4.1208e-04 2.1223e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8217e+03 2.4491e-04 5.3983e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.8940e+03 1.3162e-04 1.3566e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9662e+03 5.8900e-05 3.3691e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0038e+04 1.5308e-05 8.2711e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0111e+04 -8.3762e-06 2.0077e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0183e+04 -1.9193e-05 4.8197e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0255e+04 -2.2249e-05 1.1445e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0327e+04 -2.1062e-05 2.6890e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0399e+04 -1.7913e-05 6.2518e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0472e+04 -1.4185e-05 1.4387e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0544e+04 -1.0636e-05 3.2774e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0616e+04 -7.6175e-06 7.3921e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0688e+04 -5.2340e-06 1.6511e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0761e+04 -3.4559e-06 3.6523e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0833e+04 -2.1915e-06 8.0031e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0905e+04 -1.3305e-06 1.7373e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0977e+04 -7.6841e-07 3.7367e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1049e+04 -4.1691e-07 7.9643e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1122e+04 -2.0727e-07 1.6823e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1194e+04 -8.9020e-08 3.5220e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1266e+04 -2.6981e-08 7.3093e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1338e+04 2.2335e-09 1.5038e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1411e+04 1.3453e-08 3.0674e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1483e+04 1.5622e-08 6.2039e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1555e+04 1.3837e-08 1.2442e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1627e+04 1.0793e-08 2.4747e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1699e+04 7.7725e-09 4.8814e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1772e+04 5.2776e-09 9.5499e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1844e+04 3.4152e-09 1.8532e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1916e+04 2.1180e-09 3.5671e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1988e+04 1.2619e-09 6.8111e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2061e+04 7.2241e-10 1.2901e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2133e+04 3.9646e-10 2.4243e-28 0.0000e+00 -3.7032e-145 0.0000e+00 0.0000e+00
1.2205e+04 2.0749e-10 4.5193e-28 -3.0860e-146 -9.3011e-143 0.0000e+00 0.0000e+00
1.2277e+04 1.0252e-10 8.3582e-28 -7.3712e-144 -1.1761e-140 0.0000e+00 0.0000e+00
1.2349e+04 4.6891e-11 1.5336e-27 -8.8347e-142 -9.9834e-139 0.0000e+00 0.0000e+00
1.2422e+04 1.9005e-11 2.7915e-27 -7.0860e-140 -6.3999e-137 0.0000e+00 0.0000e+00
1.2494e+04 6.0095e-12 5.0409e-27 -4.2799e-138 -3.3047e-135 0.0000e+00 0.0000e+00
1.2566e+04 5.8132e-13 9.0305e-27 -2.0769e-136 -1.4317e-133 0.0000e+00 0.0000e+00
1.2638e+04 -1.2584e-12 1.6048e-26 -8.4376e-135 -5.3513e-132 0.0000e+00 0.0000e+00
1.2710e+04 -1.5590e-12 2.8290e-26 -2.9523e-133 -1.7614e-130 0.0000e+00 0.0000e+00
1.2783e+04 -1.3084e-12 4.9463e-26 -9.0849e-132 -5.1853e-129 0.0000e+00 0.0000e+00
1.2855e+04 -9.4014e-13 8.5773e-26 -2.4981e-130 -1.3819e-127 0.0000e+00 0.0000e+00
1.2927e+04 -6.1695e-13 1.4750e-25 -6.2163e-129 -3.3669e-126 0.0000e+00 0.0000e+00
1.2999e+04 -3.7976e-13 2.5149e-25 -1.4142e-127 -7.5596e-125 0.0000e+00 0.0000e+00
1.3072e+04 -2.2217e-13 4.2510e-25 -2.9662e-126 -1.5747e-123 0.0000e+00 0.0000e+00
1.3144e+04 -1.2440e-13 7.1218e-25 -5.7769e-125 -3.0602e-122 0.0000e+00 0.0000e+00
1.3216e+04 -6.6880e-14 1.1823e-24 -1.0509e-123 -5.5755e-121 0.0000e+00 0.0000e+00
1.3288e+04 -3.4555e-14 1.9441e-24 -1.7951e-122 -9.5634e-120 0.0000e+00 0.0000e+00
1.3360e+04 -1.7133e-14 3.1656e-24 -2.8916e-121 -1.5500e-118 0.0000e+00 0.0000e+00
1.3433e+04 -8.1179e-15 5.1016e-24 -4.4098e-120 -2.3814e-117 0.0000e+00 0.0000e+00
1.3505e+04 -3.6458e-15 8.1324e-24 -6.3883e-119 -3.4784e-116 0.0000e+00 0.0000e+00
1.3577e+04 -1.5276e-15 1.2814e-23 -8.8172e-118 -4.8426e-115 0.0000e+00 0.0000e+00
1.3649e+04 -5.7775e-16 1.9939e-23 -1.1625e-116 -6.4408e-114 0.0000e+00 0.0000e+00
1.3722e+04 -1.8094e-16 3.0602e-23 -1.4675e-115 -8.2012e-113 0.0000e+00 0.0000e+00
1.3794e+04 -3.1748e-17 4.6256e-23 -1.7774e-114 -1.0017e-111 0.0000e+00 0.0000e+00
1.3866e+04 1.4340e-17 6.8713e-23 -2.0695e-113 -1.1755e-110 0.0000e+00 0.0000e+00
1.3938e+04 2.1910e-17 1.0002e-22 -2.3200e-112 -1.3277e-109 0.0000e+00 0.0000e+00
1.4010e+04 1.7758e-17 1.4208e-22 -2.5082e-111 -1.4455e-108 0.0000e+00 0.0000e+00
1.4083e+04 1.1826e-17 1.9571e-22 -2.6187e-110 -1.5188e-107 0.0000e+00 0.0000e+00
1.4155e+04 7.0905e-18 2.5874e-22 -2.6436e-109 -1.5423e-106 0.0000e+00 0.0000e+00
1.4227e+04 3.9617e-18 3.2232e-22 -2.5835e-108 -1.5153e-105 0.0000e+00 0.0000e+00
1.4299e+04 2.0969e-18 3.6426e-22 -2.4469e-107 -1.4422e-104 0.0000e+00 0.0000e+00
1.4372e+04 1.0603e-18 3.3708e-22 -2.2482e-106 -1.3309e-103 0.0000e+00 0.0000e+00
1.4444e+04 5.1445e-19 1.4771e-22 -2.0057e-105 -1.1920e-102 0.0000e+00 0.0000e+00
1.4516e+04 2.3986e-19 -3.7675e-22 -1.7390e-104 -1.0372e-101 7.4571e-136 -1.4914e-135
1.4588e+04 1.0740e-19 -1.5451e-21 -1.4666e-103 -8.7752e-101 2.2409e-133 -4.4817e-133
1.4660e+04 4.6033e-20 -3.8928e-21 -1.2040e-102 -7.2244e-100 3.3695e-131 -6.7389e-131
1.4733e+04 1.8762e-20 -8.3256e-21 -9.6281e-102 -5.7920e-99 3.3801e-129 -6.7603e-129
1.4805e+04 7.1791e-21 -1.6345e-20 -7.5056e-101 -4.5254e-98 2.5450e-127 -5.0900e-127
1.4877e+04 2.5136e-21 -3.0394e-20 -5.7073e-100 -3.4481e-97 1.5340e-125 -3.0681e-125
1.4949e+04 7.5750e-22 -5.4385e-20 -4.2360e-99 -2.5637e-96 7.7110e-124 -1.5422e-123
1.5021e+04 1.5843e-22 -9.4484e-20 -3.0705e-98 -1.8613e-95 3.3246e-122 -6.6492e-122
1.5094e+04 -1.2921e-23 -1.6028e-19 -2.1749e-97 -1.3202e-94 1.2551e-120 -2.5101e-120
1.5166e+04 -4.2674e-23 -2.6646e-19 -1.5061e-96 -9.1540e-94 4.2143e-119 -8.4286e-119
1.5238e+04 -3.4472e-23 -4.3527e-19 -1.0203e-95 -6.2078e-93 1.2744e-117 -2.5488e-117
1.5310e+04 -2.1455e-23 -6.9987e-19 -6.7642e-95 -4.1195e-92 3.5058e-116 -7.0115e-116
1.5383e+04 -1.1792e-23 -1.1091e-18 -4.3909e-94 -2.6763e-91 8.8458e-115 -1.7691e-114
1.5455e+04 -5.9901e-24 -1.7340e-18 -2.7920e-93 -1.7029e-90 2.0615e-113 -4.1230e-113
1.5527e+04 -2.8707e-24 -2.6762e-18 -1.7398e-92 -1.0618e-89 4.4639e-112 -8.9277e-112
1.5599e+04 -1.3116e-24 -4.0791e-18 -1.0628e-91 -6.4895e-89 9.0266e-111 -1.8053e-110
1.5671e+04 -5.7435e-25 -6.1418e-18 -6.3676e-91 -3.8896e-88 1.7122e-109 -3.4244e-109
1.5744e+04 -2.4164e-25 -9.1360e-18 -3.7428e-90 -2.2870e-87 3.0584e-108 -6.1168e-108
1.5816e+04 -9.7677e-26 -1.3425e-17 -2.1592e-89 -1.3197e-86 5.1623e-107 -1.0325e-106
1.5888e+04 -3.7846e-26 -1.9483e-17 -1.2229e-88 -7.4755e-86 8.2592e-106 -1.6518e-105
1.5960e+04 -1.3981e-26 -2.7912e-17 -6.8020e-88 -4.1584e-85 1.2560e-104 -2.5119e-104
1.6033e+04 -4.8732e-27 -3.9452e-17 -3.7167e-87 -2.2723e-84 1.8199e-103 -3.6397e-103
1.6105e+04 -1.5706e-27 -5.4964e-17 -1.9956e-86 -1.2200e-83 2.5183e-102 -5.0365e-102
1.6177e+04 -4.4740e-28 -7.5383e-17 -1.0532e-85 -6.4383e-83 3.3347e-101 -6.6694e-101
1.6249e+04 -9.8508e-29 -1.0160e-16 -5.4649e-85 -3.3402e-82 4.2338e-100 -8.4675e-100
1.6321e+04 -5.6515e-30 -1.3423e-16 -2.7886e-84 -1.7041e-81 5.1624e-99 -1.0325e-98
1.6394e+04 1.1158e-29 -1.7323e-16 -1.3997e-83 -8.5513e-81 6.0550e-98 -1.2110e-97
1.6466e+04 9.5185e-30 -2.1720e-16 -6.9118e-83 -4.2215e-80 6.8416e-97 -1.3683e-96
1.6538e+04 5.6031e-30 -2.6232e-16 -3.3587e-82 -2.0507e-79 7.4572e-96 -1.4914e-95
1.6610e+04 2.8352e-30 -3.0069e-16 -1.6064e-81 -9.8042e-79 7.8506e-95 -1.5701e-94
1.6683e+04 1.3121e-30 -3.1781e-16 -7.5631e-81 -4.6140e-78 7.9920e-94 -1.5984e-93
1.6755e+04 5.6996e-31 -2.8883e-16 -3.5058e-80 -2.1377e-77 7.8760e-93 -1.5752e-92
1.6827e+04 2.3540e-31 -1.7316e-16 -1.6002e-79 -9.7524e-77 7.5214e-92 -1.5043e-91
1.6899e+04 9.3065e-32 9.3258e-17 -7.1931e-79 -4.3813e-76 6.9671e-91 -1.3934e-90
1.6971e+04 3.5332e-32 6.0865e-16 -3.1846e-78 -1.9385e-75 6.2654e-90 -1.2531e-89
1.7044e+04 1.2890e-32 1.5203e-15 -1.3887e-77 -8.4480e-75 5.4747e-89 -1.0949e-88
1.7116e+04 4.5125e-33 3.0445e-15 -5.9654e-77 -3.6264e-74 4.6519e-88 -9.3037e-88
1.7188e+04 1.5093e-33 5.4933e-15 -2.5242e-76 -1.5333e-73 3.8467e-87 -7.6933e-87
1.7260e+04 4.7828e-34 9.3092e-15 -1.0522e-75 -6.3865e-73 3.0977e-86 -6.1953e-86
1.7332e+04 1.4128e-34 1.5110e-14 -4.3205e-75 -2.6201e-72 2.4310e-85 -4.8618e-85
